mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.031046581268310548,0.0036512912570575403,0.02051515579223633,0.004179355522172014,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.4186046511627907,0.4883720930232558,0.4523809523809524,0.5,0.5238095238095238,0.4766334440753045,0.037053740632391245,17
0.032204484939575194,0.0025895357499640622,0.02070927619934082,0.003433842660185151,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.3953488372093023,0.4883720930232558,0.47619047619047616,0.5,0.5238095238095238,0.4767441860465116,0.043627277084368137,16
0.03199701309204102,0.0032598802443606937,0.02786850929260254,0.002802726659225226,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.3953488372093023,0.4883720930232558,0.38095238095238093,0.47619047619047616,0.5714285714285714,0.46245847176079735,0.06911079832081309,18
0.03719944953918457,0.00446694403506497,0.02649540901184082,0.0033358564132542423,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.4186046511627907,0.5116279069767442,0.4523809523809524,0.42857142857142855,0.5952380952380952,0.4812846068660022,0.06549655048816312,14
0.03402013778686523,0.0030560993493153436,0.018845224380493165,0.004041734126641692,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.3953488372093023,0.4883720930232558,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.43388704318936877,0.04259983249768198,20
0.03265824317932129,0.0023567209644352583,0.017432737350463866,0.0009288136255725773,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.37209302325581395,0.4883720930232558,0.42857142857142855,0.42857142857142855,0.5,0.44352159468438546,0.04636902677041303,19
0.029105615615844727,0.0010357988789767598,0.02542390823364258,0.0037527304852284994,9,1,uniform,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}",0.46511627906976744,0.5348837209302325,0.5,0.5,0.6428571428571429,0.5285714285714286,0.06125402612746627,2
0.03896884918212891,0.007193271701960036,0.024182987213134766,0.002638243168092183,9,1,distance,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}",0.4418604651162791,0.5348837209302325,0.5714285714285714,0.47619047619047616,0.5952380952380952,0.5239202657807309,0.05740280995260254,4
0.0340977668762207,0.007206467949492315,0.017961502075195312,0.002387971142810973,9,2,uniform,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5581395348837209,0.5813953488372093,0.38095238095238093,0.5,0.5952380952380952,0.5231450719822812,0.07819151735193405,5
0.03223719596862793,0.003566484762675776,0.01665945053100586,0.0003045475871893311,9,2,distance,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance'}",0.5116279069767442,0.5348837209302325,0.47619047619047616,0.5238095238095238,0.5476190476190477,0.5188261351052048,0.024418541872186863,8
